Temperature,Humidity,CO2,Light Intensity,Harmful
28.16,77.41,545.52,0.0,1
28.15,77.4,545.32,0.0,1
28.15,77.41,545.31,0.0,1
28.15,77.4,545.38,0.0,1
28.15,77.38,545.08,0.0,1
28.15,77.35,544.81,0.0,1
28.16,77.37,544.91,0.0,1
28.16,77.37,544.97,0.0,1
28.15,77.34,544.46,0.0,1
28.13,77.34,544.46,0.0,1
28.15,77.35,544.39,0.0,1
28.13,77.33,544.4,0.0,1
28.16,77.33,543.94,0.0,1
28.15,77.33,543.49,0.0,1
28.15,77.33,543.46,0.0,1
28.16,77.39,543.55,0.0,1
28.15,77.32,543.04,0.0,1
28.16,77.32,543.4,0.0,1
28.16,77.33,542.97,0.0,1
28.16,77.31,542.96,0.0,1
28.16,77.33,543.31,0.0,1
28.16,77.33,543.76,0.0,1
28.15,77.35,543.35,0.0,1
28.15,77.33,543.75,0.0,1
28.16,77.36,543.77,0.0,1
28.13,77.34,543.55,0.0,1
28.13,77.35,543.06,0.0,1
28.15,77.34,542.75,0.0,1
28.18,77.33,542.83,0.0,1
28.15,77.34,542.33,0.0,1
28.15,77.32,542.37,0.0,1
28.16,77.31,542.6,0.0,1
28.16,77.32,542.19,0.0,1
28.15,77.31,542.41,0.0,1
28.15,77.33,542.4,0.0,1
28.13,77.3,542.53,0.0,1
28.15,77.32,542.72,0.0,1
28.15,77.32,542.76,0.0,1
28.16,77.3,542.38,0.0,1
28.18,77.29,542.7,0.0,1
28.16,77.3,542.14,0.0,1
28.15,77.33,541.95,0.0,1
28.15,77.33,542.12,0.0,1
28.15,77.31,542.66,0.0,1
28.15,77.31,542.66,0.0,1
28.16,77.29,542.75,0.0,1
28.16,77.28,542.64,0.0,1
28.16,77.31,542.32,0.0,1
28.16,77.33,542.13,0.0,1
28.16,77.29,541.7,0.0,1
28.15,77.27,541.27,0.0,1
28.18,77.26,540.91,0.0,1
28.18,77.27,540.71,0.0,1
28.15,77.27,541.03,0.0,1
28.15,77.27,541.12,0.0,1
28.15,77.3,540.84,0.0,1
28.16,77.24,541.27,0.0,1
28.16,77.24,541.14,0.0,1
28.16,77.27,541.58,0.0,1
28.16,77.31,542.22,0.0,1
28.18,77.23,542.05,0.0,1
28.16,77.26,541.97,0.0,1
28.19,77.26,541.66,0.0,1
28.15,77.19,541.3,0.0,1
28.16,77.23,541.25,0.0,1
28.16,77.3,541.36,0.0,1
28.15,77.31,541.26,0.0,1
28.16,77.36,540.92,0.0,1
28.16,77.38,540.82,0.0,1
28.18,77.34,540.62,0.0,1
28.16,77.32,540.84,0.0,1
28.16,77.34,541.37,0.0,1
28.16,77.27,541.88,0.0,1
28.16,77.29,541.97,0.0,1
28.16,77.21,541.66,0.0,1
28.19,77.24,541.53,0.0,1
28.18,77.19,541.51,0.0,1
28.18,77.23,541.75,0.0,1
28.15,77.21,541.95,0.0,1
28.16,77.19,541.78,0.0,1
28.16,77.19,541.43,0.0,1
28.16,77.2,541.41,0.0,1
28.19,77.17,541.48,0.0,1
28.16,77.16,541.66,0.0,1
28.16,77.15,541.71,0.0,1
28.16,77.18,541.58,0.0,1
28.16,77.2,541.83,0.0,1
28.15,77.16,541.46,0.0,1
28.16,77.19,541.32,0.0,1
28.19,77.19,541.37,0.0,1
28.18,77.2,541.26,0.0,1
28.18,77.16,541.27,0.0,1
28.19,77.2,541.4,0.0,1
28.18,77.15,541.39,0.0,1
28.18,77.17,541.2,0.0,1
28.18,77.21,540.5,0.0,1
28.19,77.2,540.58,0.0,1
28.18,77.18,539.9,0.0,1
28.18,77.2,539.74,0.0,1
28.18,77.22,539.15,0.0,1
28.18,77.21,539.43,0.0,1
28.19,77.23,540.29,0.0,1
28.16,77.22,540.24,0.0,1
28.18,77.17,540.07,0.0,1
28.18,77.22,539.79,0.0,1
28.18,77.18,539.67,0.0,1
28.18,77.17,539.89,0.0,1
28.18,77.15,540.17,0.0,1
28.19,77.15,540.3,0.0,1
28.18,77.12,540.64,0.0,1
28.16,77.1,540.32,0.0,1
28.16,77.11,540.62,0.0,1
28.19,77.13,540.94,0.0,1
28.18,77.12,541.1,0.0,1
28.18,77.12,541.75,0.0,1
28.16,77.1,541.42,0.0,1
28.18,77.12,541.55,0.0,1
28.18,77.09,541.41,0.0,1
28.16,77.11,540.65,0.0,1
28.19,77.1,540.43,0.0,1
28.18,77.1,540.3,0.0,1
28.16,77.11,540.63,0.0,1
28.18,77.12,540.05,0.0,1
28.19,77.14,539.59,0.0,1
28.18,77.11,539.61,0.0,1
28.18,77.15,539.62,0.0,1
28.16,77.14,539.47,0.0,1
28.18,77.1,539.64,0.0,1
28.18,77.11,539.45,0.0,1
28.19,77.13,539.47,0.0,1
28.18,77.1,539.89,0.0,1
28.18,77.15,539.97,0.0,1
28.19,77.14,539.92,0.0,1
28.18,77.13,539.81,0.0,1
28.18,77.16,539.64,0.0,1
28.2,77.17,539.63,0.0,1
28.18,77.16,539.54,0.0,1
28.22,77.19,539.61,0.0,1
28.18,77.2,539.33,0.0,1
28.18,77.18,539.41,0.0,1
28.19,77.18,539.27,0.0,1
28.2,77.22,539.75,0.0,1
28.16,77.19,540.06,0.0,1
28.2,77.22,540.53,0.0,1
28.19,77.22,540.5,0.0,1
28.19,77.22,540.79,0.0,1
28.18,77.19,540.92,0.0,1
28.19,77.19,541.03,0.0,1
28.19,77.19,541.16,0.0,1
28.13,77.25,541.19,0.0,1
28.18,77.43,541.16,0.0,1
28.16,77.58,541.16,0.0,1
28.15,77.59,541.11,0.0,1
28.16,77.56,541.44,0.0,1
28.18,77.46,541.31,0.0,1
28.19,77.42,541.3,0.0,1
28.19,77.41,541.45,0.0,1
28.19,77.43,540.93,0.0,1
28.16,77.41,541.08,0.0,1
28.2,77.37,541.2,0.0,1
28.18,77.36,540.87,0.0,1
28.18,77.36,541.12,0.0,1
28.2,77.34,541.39,0.0,1
28.2,77.33,541.37,0.0,1
28.22,77.31,541.38,0.0,1
28.19,77.32,541.04,0.0,1
28.2,77.29,540.79,0.0,1
28.2,77.3,540.63,0.0,1
28.19,77.29,540.61,0.0,1
28.2,77.28,540.66,0.0,1
28.18,77.25,540.39,0.0,1
28.19,77.26,540.25,0.0,1
28.22,77.25,540.13,0.0,1
28.19,77.22,539.76,0.0,1
28.19,77.24,539.65,0.0,1
28.22,77.22,539.72,0.0,1
28.2,77.24,540.09,0.0,1
28.2,77.25,540.36,0.0,1
28.2,77.21,540.75,0.0,1
28.2,77.23,540.48,0.0,1
28.2,77.23,540.4,0.0,1
28.2,77.23,540.31,0.0,1
28.23,77.19,540.37,0.0,1
28.22,77.15,540.45,0.0,1
28.22,77.18,540.67,0.0,1
28.23,77.17,540.99,0.0,1
28.2,77.16,541.15,0.0,1
28.22,77.15,541.44,0.0,1
28.2,77.17,541.34,0.0,1
28.22,77.15,541.27,0.0,1
28.22,77.17,541.63,0.0,1
28.2,77.12,541.92,0.0,1
28.2,77.16,541.78,0.0,1
28.23,77.15,541.74,0.0,1
28.22,77.18,541.86,0.0,1
28.23,77.14,542.05,0.0,1
28.22,77.15,541.97,0.0,1
28.22,77.17,542.23,0.0,1
28.23,77.15,542.3,0.0,1
28.22,77.19,542.59,0.0,1
28.23,77.15,542.79,0.0,1
28.23,77.17,543.09,0.0,1
28.23,77.18,543.38,0.0,1
28.23,77.2,543.2,0.0,1
28.25,77.2,543.45,0.0,1
28.25,77.16,543.98,0.0,1
28.25,77.12,544.08,0.0,1
28.23,77.12,544.17,0.0,1
28.26,77.13,544.58,0.0,1
28.22,77.13,544.55,0.0,1
28.23,77.17,544.56,0.0,1
28.26,77.19,544.3,0.0,1
28.25,77.17,544.71,0.0,1
28.22,77.18,545.12,0.0,1
28.23,77.17,545.49,0.0,1
28.23,77.15,545.6,0.0,1
28.25,77.18,545.94,0.0,1
28.23,77.18,546.32,0.0,1
28.23,77.19,546.38,0.0,1
28.25,77.18,546.81,0.0,1
28.25,77.18,547.45,0.0,1
28.26,77.18,547.57,0.0,1
28.26,77.24,548.03,0.0,1
28.25,77.23,548.38,0.0,1
28.25,77.25,548.65,0.0,1
28.25,77.25,549.32,0.0,1
28.25,77.22,549.62,0.0,1
28.26,77.2,550.16,0.0,1
28.25,77.21,549.93,0.0,1
28.26,77.26,549.8,0.0,1
28.26,77.21,549.76,0.0,1
28.26,77.21,550.44,0.0,1
28.3,77.22,550.8,0.0,1
28.26,77.15,550.5,0.0,1
28.23,77.12,551.14,0.0,1
28.28,77.19,551.27,0.0,1
28.28,77.13,551.31,0.0,1
28.26,77.13,551.22,0.0,1
28.28,77.17,551.86,0.0,1
28.28,77.13,551.93,0.0,1
28.28,77.11,552.07,0.0,1
28.26,77.14,552.42,0.0,1
28.28,77.19,552.4,0.0,1
28.28,77.19,553.1,0.0,1
28.28,77.18,553.4,0.0,1
28.28,77.18,553.77,0.0,1
28.28,77.17,554.1,0.0,1
28.26,77.13,553.68,0.0,1
28.28,77.11,554.13,0.0,1
28.29,77.08,554.28,0.0,1
28.28,77.11,554.75,0.0,1
28.29,77.02,554.95,0.0,1
28.29,77.08,555.01,0.0,1
28.28,77.07,554.98,0.0,1
28.29,77.06,555.12,0.0,1
28.29,77.07,555.24,0.0,1
28.29,77.02,555.44,0.0,1
28.29,77.02,554.85,0.0,1
28.3,76.98,555.07,0.0,1
28.29,76.99,554.67,0.0,1
28.28,76.99,554.65,0.0,1
28.29,77.0,554.84,0.0,1
28.3,77.03,555.07,0.0,1
28.29,77.01,555.24,0.0,1
28.29,76.99,555.0,0.0,1
28.3,76.98,554.83,0.0,1
28.3,76.99,554.43,0.0,1
28.32,77.01,554.34,0.0,1
28.3,76.99,554.62,0.0,1
28.3,76.99,554.51,0.0,1
28.3,76.97,554.63,0.0,1
28.28,76.98,554.38,0.0,1
28.32,77.02,554.95,0.0,1
28.32,76.99,555.45,0.0,1
28.3,76.96,555.78,0.0,1
28.3,76.98,556.31,0.0,1
28.29,76.98,556.36,0.0,1
28.32,77.0,556.57,0.0,1
28.32,76.98,556.69,0.0,1
28.3,76.99,556.8,0.0,1
28.32,76.91,557.09,0.0,1
28.32,76.88,557.15,0.0,1
28.3,76.93,557.26,0.0,1
28.32,76.91,556.96,0.0,1
28.32,76.93,557.09,0.0,1
28.32,76.94,557.09,0.0,1
28.32,76.98,557.08,0.0,1
28.33,76.99,556.72,0.0,1
28.33,77.01,556.51,0.0,1
28.33,76.98,556.76,0.0,1
28.35,76.95,556.82,0.0,1
28.35,76.93,556.8,0.0,1
28.32,76.9,556.68,0.0,1
28.33,76.92,556.61,0.0,1
28.3,76.85,556.36,0.0,1
28.32,76.9,556.19,0.0,1
28.33,76.95,555.61,0.0,1
28.32,76.93,555.86,0.0,1
28.33,76.97,555.59,0.0,1
28.33,76.94,555.5,0.0,1
28.32,76.86,555.5,0.0,1
28.35,76.87,555.43,0.0,1
28.33,76.83,555.69,0.0,1
28.33,76.81,555.97,0.0,1
28.33,76.83,555.99,0.0,1
28.36,76.86,555.83,0.0,1
28.35,76.85,555.92,0.0,1
28.35,76.83,555.96,0.0,1
28.32,76.82,555.97,0.0,1
28.35,76.85,555.99,0.0,1
28.33,76.88,555.92,0.0,1
28.33,76.85,556.21,0.0,1
28.35,76.85,556.37,0.0,1
28.35,76.85,556.53,0.0,1
28.33,76.88,556.65,0.0,1
28.33,76.84,556.82,0.0,1
28.33,76.87,557.35,0.0,1
28.35,76.85,557.18,0.0,1
28.35,76.85,557.21,0.0,1
28.35,76.79,557.38,0.0,1
28.33,76.83,557.62,0.0,1
28.36,76.82,557.84,0.0,1
28.35,76.82,558.15,0.0,1
28.33,76.82,557.98,0.0,1
28.35,76.87,558.2,0.0,1
28.33,76.82,558.06,0.0,1
28.36,76.79,558.44,0.0,1
28.36,76.8,558.31,0.0,1
28.35,76.88,558.43,0.0,1
28.36,76.85,558.24,0.0,1
28.33,76.82,557.91,0.0,1
28.35,76.82,557.77,0.0,1
28.35,76.87,557.56,0.0,1
28.35,76.81,557.6,0.0,1
28.36,76.86,557.75,0.0,1
28.35,76.81,557.63,0.0,1
28.35,76.83,557.13,0.0,1
28.36,76.82,556.96,0.0,1
28.35,76.8,557.24,0.0,1
28.36,76.83,557.8,0.0,1
28.36,76.79,557.67,0.0,1
28.36,76.85,557.59,0.0,1
28.35,76.81,557.4,0.0,1
28.33,76.8,557.65,0.0,1
28.36,76.76,557.48,0.0,1
28.36,76.75,557.37,0.0,1
28.38,76.74,557.87,0.0,1
28.38,76.73,558.16,0.0,1
28.39,76.79,557.67,0.0,1
28.36,76.82,557.66,0.0,1
28.36,76.77,557.46,0.0,1
28.38,76.74,557.48,0.0,1
28.36,76.74,557.3,0.0,1
28.38,76.72,557.0,0.0,1
28.38,76.69,557.16,0.0,1
28.35,76.68,557.52,0.0,1
28.36,76.72,557.75,0.0,1
28.36,76.65,557.82,0.0,1
28.36,76.69,557.65,0.0,1
28.38,76.67,557.66,0.0,1
28.36,76.7,557.35,0.0,1
28.38,76.73,557.05,0.0,1
28.39,76.73,557.21,0.0,1
28.38,76.75,557.12,0.0,1
28.38,76.74,557.2,0.0,1
28.36,76.78,557.7,0.0,1
28.36,76.75,557.64,0.0,1
28.38,76.73,558.19,0.0,1
28.38,76.8,558.39,0.0,1
28.39,76.8,558.66,0.0,1
28.38,76.82,558.79,0.0,1
28.39,76.79,558.99,0.0,1
28.36,76.8,559.35,0.0,1
28.38,76.82,559.33,0.0,1
28.38,76.8,559.06,0.0,1
28.38,76.73,559.0,0.0,1
28.39,76.7,558.74,0.0,1
28.39,76.7,558.55,0.0,1
28.39,76.77,558.76,0.0,1
28.4,76.75,558.64,0.0,1
28.38,76.73,558.63,0.0,1
28.4,76.77,558.65,0.0,1
28.39,76.75,558.49,0.0,1
28.39,76.72,558.05,0.0,1
28.38,76.71,558.22,0.0,1
28.38,76.68,558.2,0.0,1
28.38,76.66,557.95,0.0,1
28.39,76.69,558.2,0.0,1
28.39,76.71,557.82,0.0,1
28.39,76.71,557.91,0.0,1
28.4,76.73,558.59,0.0,1
28.4,76.75,558.99,0.0,1
28.39,76.69,559.08,0.0,1
28.4,76.67,558.9,0.0,1
28.39,76.75,558.96,0.0,1
28.39,76.74,558.68,0.0,1
28.4,76.73,558.27,0.0,1
28.39,76.75,558.63,0.0,1
28.38,76.73,558.25,0.0,1
28.39,76.68,558.0,0.0,1
28.38,76.73,557.6,0.0,1
28.39,76.72,557.31,0.0,1
28.4,76.71,557.37,0.0,1
28.39,76.74,557.11,0.0,1
28.4,76.7,556.79,0.0,1
28.4,76.69,556.56,0.0,1
28.4,76.71,556.67,0.0,1
28.39,76.71,556.57,0.0,1
28.39,76.71,556.99,0.0,1
28.39,76.72,557.09,0.0,1
28.43,76.7,557.18,0.0,1
28.4,76.7,557.44,0.0,1
28.42,76.75,557.55,0.0,1
28.4,76.69,557.63,0.0,1
28.42,76.73,558.21,0.0,1
28.4,76.77,558.01,0.0,1
28.39,76.74,558.21,0.0,1
28.39,76.78,558.38,0.0,1
28.4,76.79,558.26,0.0,1
28.39,76.78,558.22,0.0,1
28.39,76.74,558.54,0.0,1
28.42,76.74,558.96,0.0,1
28.43,76.71,558.6,0.0,1
28.42,76.69,558.68,0.0,1
28.4,76.77,558.45,0.0,1
28.4,76.8,558.15,0.0,1
28.4,76.71,558.23,0.0,1
28.42,76.65,558.28,0.0,1
28.4,76.64,557.69,0.0,1
28.42,76.66,557.87,0.0,1
28.42,76.65,557.52,0.0,1
28.42,76.66,557.74,0.0,1
28.42,76.68,557.14,0.0,1
28.43,76.65,556.7,0.0,1
28.4,76.66,556.35,0.0,1
28.42,76.67,556.1,0.0,1
28.4,76.61,555.41,0.0,1
28.43,76.66,555.21,0.0,1
28.4,76.66,555.89,0.0,1
28.42,76.68,555.47,0.0,1
28.42,76.65,555.33,0.0,1
28.43,76.63,555.32,0.0,1
28.42,76.66,555.26,0.0,1
28.44,76.66,554.98,0.0,1
28.42,76.65,555.06,0.0,1
28.43,76.66,555.31,0.0,1
28.42,76.65,555.09,0.0,1
28.42,76.66,554.87,0.0,1
28.43,76.63,554.6,0.0,1
28.42,76.59,554.04,0.0,1
28.43,76.58,554.14,0.0,1
28.43,76.58,554.29,0.0,1
28.42,76.59,554.16,0.0,1
28.42,76.57,554.33,0.0,1
28.4,76.54,554.0,0.0,1
28.42,76.53,553.94,0.0,1
28.43,76.62,553.99,0.0,1
28.43,76.58,553.67,0.0,1
28.42,76.6,553.4,0.0,1
28.42,76.58,553.17,0.0,1
28.42,76.65,553.33,0.0,1
28.44,76.66,553.73,0.0,1
28.42,76.64,553.78,0.0,1
28.43,76.63,553.56,0.0,1
28.42,76.63,553.89,0.0,1
28.42,76.6,554.06,0.0,1
28.43,76.6,554.38,0.0,1
28.42,76.59,554.71,0.0,1
28.43,76.63,554.58,0.0,1
28.43,76.6,554.7,0.0,1
28.43,76.6,554.34,0.0,1
28.43,76.55,554.71,0.0,1
28.44,76.55,555.18,0.0,1
28.42,76.55,555.7,0.0,1
28.44,76.55,555.38,0.0,1
28.44,76.59,555.14,0.0,1
28.43,76.55,554.51,0.0,1
28.46,76.57,554.2,0.0,1
28.42,76.57,554.24,0.0,1
28.42,76.57,554.28,0.0,1
28.43,76.6,554.25,0.0,1
28.44,76.56,554.09,0.0,1
28.43,76.58,554.45,0.0,1
28.44,76.63,554.99,0.0,1
28.44,76.54,555.0,0.0,1
28.44,76.54,555.54,0.0,1
28.44,76.54,555.22,0.0,1
28.44,76.52,555.69,0.0,1
28.44,76.57,555.51,0.0,1
28.44,76.57,555.32,0.0,1
28.43,76.55,555.0,0.0,1
28.44,76.55,554.78,0.0,1
28.44,76.54,555.04,0.0,1
28.44,76.55,554.77,0.0,1
28.44,76.51,554.79,0.0,1
28.47,76.52,555.12,0.0,1
28.44,76.52,555.02,0.0,1
28.44,76.53,555.67,0.0,1
28.44,76.55,555.81,0.0,1
28.44,76.54,555.93,0.0,1
28.46,76.53,555.46,0.0,1
28.44,76.5,554.94,0.0,1
28.44,76.53,555.62,0.0,1
28.46,76.57,555.36,0.0,1
28.44,76.59,555.64,0.0,1
28.46,76.56,555.86,0.0,1
28.46,76.52,555.64,0.0,1
28.43,76.52,555.95,0.0,1
28.44,76.52,555.68,0.0,1
28.44,76.52,555.75,0.0,1
28.46,76.48,556.1,0.0,1
28.46,76.51,555.7,0.0,1
28.44,76.53,555.57,0.0,1
28.46,76.48,555.75,0.0,1
28.44,76.51,555.15,0.0,1
28.46,76.52,554.85,0.0,1
28.46,76.52,554.94,0.0,1
28.47,76.52,554.98,0.0,1
28.47,76.5,555.32,0.0,1
28.46,76.46,555.27,0.0,1
28.46,76.53,555.1,0.0,1
28.49,76.52,554.95,0.0,1
28.47,76.51,554.77,0.0,1
28.47,76.49,554.77,0.0,1
28.46,76.56,554.45,0.0,1
28.46,76.49,554.25,0.0,1
28.46,76.49,554.31,0.0,1
28.46,76.48,553.97,0.0,1
28.47,76.51,553.52,0.0,1
28.46,76.53,553.08,0.0,1
28.46,76.57,552.64,0.0,1
28.46,76.56,552.64,0.0,1
28.47,76.51,551.93,0.0,1
28.47,76.48,551.77,0.0,1
28.47,76.49,552.04,0.0,1
28.46,76.48,552.28,0.0,1
28.47,76.46,552.25,0.0,1
28.47,76.47,552.31,0.0,1
28.44,76.5,551.87,0.0,1
28.46,76.48,552.1,0.0,1
28.47,76.48,552.14,0.0,1
28.47,76.49,552.2,0.0,1
28.47,76.49,552.2,0.0,1
28.46,76.5,552.26,0.0,1
28.47,76.49,552.12,0.0,1
28.44,76.47,552.28,0.0,1
28.47,76.49,552.25,0.0,1
28.47,76.44,551.93,0.0,1
28.47,76.49,551.97,0.0,1
28.46,76.51,552.39,0.0,1
28.44,76.51,551.96,0.0,1
28.47,76.47,551.8,0.0,1
28.46,76.5,552.01,0.0,1
28.49,76.53,551.97,0.0,1
28.47,76.47,551.95,0.0,1
28.46,76.51,551.87,0.0,1
28.44,76.46,552.05,0.0,1
28.49,76.41,552.22,0.0,1
28.47,76.45,552.09,0.0,1
28.46,76.45,551.87,0.0,1
28.46,76.42,551.84,0.0,1
28.47,76.41,551.93,0.0,1
28.47,76.4,551.5,0.0,1
28.49,76.38,551.77,0.0,1
28.47,76.38,551.1,0.0,1
28.47,76.45,550.99,0.0,1
28.47,76.4,550.74,0.0,1
28.47,76.45,551.21,0.0,1
28.46,76.45,550.97,0.0,1
28.47,76.41,551.14,0.0,1
28.46,76.43,551.12,0.0,1
28.47,76.47,551.11,0.0,1
28.47,76.42,551.81,0.0,1
28.47,76.44,551.83,0.0,1
28.49,76.4,551.51,0.0,1
28.47,76.42,551.08,0.0,1
28.49,76.44,551.09,0.0,1
28.49,76.4,550.84,0.0,1
28.46,76.46,550.91,0.0,1
28.47,76.45,551.15,0.0,1
28.46,76.45,551.3,0.0,1
28.46,76.42,551.85,0.0,1
28.47,76.46,552.03,0.0,1
28.47,76.46,552.41,0.0,1
28.46,76.4,552.65,0.0,1
28.49,76.44,552.78,0.0,1
28.49,76.43,552.68,0.0,1
28.46,76.45,552.98,0.0,1
28.46,76.42,552.93,0.0,1
28.46,76.48,552.9,0.0,1
28.47,76.47,552.95,0.0,1
28.47,76.41,553.08,0.0,1
28.47,76.46,552.69,0.0,1
28.47,76.44,552.79,0.0,1
28.47,76.44,552.68,0.0,1
28.47,76.46,552.85,0.0,1
28.49,76.46,552.82,0.0,1
28.47,76.44,553.1,0.0,1
28.47,76.46,552.92,0.0,1
28.46,76.4,552.95,0.0,1
28.5,76.44,552.68,0.0,1
28.47,76.42,552.81,0.0,1
28.49,76.4,552.84,0.0,1
28.49,76.43,552.89,0.0,1
28.49,76.45,553.22,0.0,1
28.49,76.46,553.04,0.0,1
28.5,76.45,553.32,0.0,1
28.49,76.45,553.51,0.0,1
28.47,76.44,553.75,0.0,1
28.5,76.44,554.35,0.0,1
28.5,76.42,554.5,0.0,1
28.5,76.5,553.9,0.0,1
28.5,76.47,553.92,0.0,1
28.47,76.47,553.7,0.0,1
28.51,76.48,553.94,0.0,1
28.51,76.47,553.78,0.0,1
28.5,76.43,553.76,0.0,1
28.49,76.43,553.76,0.0,1
28.49,76.41,553.7,0.0,1
28.47,76.39,554.04,0.0,1
28.51,76.4,554.13,0.0,1
28.5,76.42,554.08,0.0,1
28.5,76.41,553.9,0.0,1
28.5,76.46,553.42,0.0,1
28.47,76.42,553.34,0.0,1
28.5,76.43,552.83,0.0,1
28.47,76.44,552.92,0.0,1
28.5,76.42,552.8,0.0,1
28.49,76.41,553.15,0.0,1
28.47,76.37,552.96,0.0,1
28.5,76.37,552.85,0.0,1
28.5,76.39,553.34,0.0,1
28.49,76.38,553.0,0.0,1
28.5,76.42,553.05,0.0,1
28.51,76.42,553.05,0.0,1
28.5,76.43,553.28,0.0,1
28.49,76.41,553.61,0.0,1
28.5,76.37,554.01,0.0,1
28.49,76.38,554.46,0.0,1
28.51,76.41,554.61,0.0,1
28.49,76.39,554.28,0.0,1
28.51,76.4,554.12,0.0,1
28.49,76.4,554.32,0.0,1
28.5,76.36,554.72,0.0,1
28.49,76.38,554.77,0.0,1
28.49,76.4,554.79,0.0,1
28.47,76.4,554.86,0.0,1
28.49,76.37,554.46,0.0,1
28.53,76.4,554.47,0.0,1
28.53,76.41,554.52,0.0,1
28.5,76.39,554.54,0.0,1
28.5,76.41,554.04,0.0,1
28.5,76.41,554.17,0.0,1
28.51,76.38,554.11,0.0,1
28.47,76.42,554.17,0.0,1
28.49,76.39,554.25,0.0,1
28.51,76.4,554.15,0.0,1
28.51,76.39,554.08,0.0,1
28.5,76.35,554.22,0.0,1
28.51,76.41,553.79,0.0,1
28.53,76.38,553.91,0.0,1
28.5,76.37,553.59,0.0,1
28.51,76.38,553.31,0.0,1
28.5,76.41,553.58,0.0,1
28.51,76.36,554.06,0.0,1
28.47,76.32,554.31,0.0,1
28.49,76.34,554.83,0.0,1
28.51,76.38,554.87,0.0,1
28.5,76.36,554.95,0.0,1
28.5,76.33,555.12,0.0,1
28.51,76.35,555.19,0.0,1
28.51,76.38,555.01,0.0,1
28.51,76.39,555.17,0.0,1
28.51,76.36,555.26,0.0,1
28.5,76.36,555.59,0.0,1
28.54,76.36,555.62,0.0,1
28.5,76.39,555.51,0.0,1
28.51,76.36,555.67,0.0,1
28.51,76.39,555.58,0.0,1
28.51,76.33,555.81,0.0,1
28.51,76.32,555.35,0.0,1
28.5,76.34,555.29,0.0,1
28.53,76.38,555.35,0.0,1
28.51,76.38,555.37,0.0,1
28.51,76.31,555.64,0.0,1
28.53,76.37,555.53,0.0,1
28.51,76.36,555.12,0.0,1
28.51,76.36,555.15,0.0,1
28.5,76.36,555.11,0.0,1
28.53,76.35,554.98,0.0,1
28.54,76.39,555.09,0.0,1
28.53,76.36,555.1,0.0,1
28.51,76.35,554.91,0.0,1
28.53,76.34,554.91,0.0,1
28.53,76.35,554.78,0.0,1
28.51,76.36,554.57,0.0,1
28.54,76.36,554.39,0.0,1
28.51,76.36,554.22,0.0,1
28.54,76.35,553.96,0.0,1
28.53,76.38,553.52,0.0,1
28.51,76.36,553.54,0.0,1
28.54,76.39,553.54,0.0,1
28.54,76.39,553.32,0.0,1
28.53,76.36,553.4,0.0,1
28.53,76.34,553.61,0.0,1
28.54,76.35,553.71,0.0,1
28.51,76.3,553.39,0.0,1
28.53,76.32,553.57,0.0,1
28.53,76.35,553.98,0.0,1
28.57,76.37,554.31,0.0,1
28.54,76.31,553.86,0.0,1
28.54,76.34,553.6,0.0,1
28.53,76.34,553.22,0.0,1
28.56,76.34,553.36,0.0,1
28.54,76.34,553.65,0.0,1
28.54,76.31,553.48,0.0,1
28.53,76.32,553.28,0.0,1
28.54,76.34,553.89,0.0,1
28.56,76.36,554.03,0.0,1
28.51,76.32,554.57,0.0,1
28.53,76.34,555.03,0.0,1
28.53,76.29,554.63,0.0,1
28.54,76.36,554.99,0.0,1
28.56,76.32,554.81,0.0,1
28.54,76.3,554.78,0.0,1
28.53,76.25,554.63,0.0,1
28.57,76.29,554.79,0.0,1
28.54,76.29,555.01,0.0,1
28.54,76.28,554.79,0.0,1
28.51,76.3,554.63,0.0,1
28.53,76.36,554.4,0.0,1
28.54,76.3,554.38,0.0,1
28.51,76.32,554.51,0.0,1
28.54,76.28,553.99,0.0,1
28.54,76.35,553.88,0.0,1
28.54,76.3,553.5,0.0,1
28.54,76.27,553.67,0.0,1
28.54,76.31,553.88,0.0,1
28.56,76.3,553.75,0.0,1
28.53,76.28,553.45,0.0,1
28.54,76.3,553.05,0.0,1
28.54,76.31,552.68,0.0,1
28.53,76.31,552.8,0.0,1
28.54,76.34,552.55,0.0,1
28.57,76.32,553.21,0.0,1
28.56,76.32,553.44,0.0,1
28.53,76.32,553.69,0.0,1
28.53,76.31,553.57,0.0,1
28.56,76.31,553.79,0.0,1
28.54,76.28,553.59,0.0,1
28.54,76.31,553.29,0.0,1
28.54,76.33,553.32,0.0,1
28.54,76.3,553.51,0.0,1
28.54,76.29,553.96,0.0,1
28.54,76.31,554.21,0.0,1
28.56,76.31,554.28,0.0,1
28.54,76.33,554.18,0.0,1
28.56,76.34,553.8,0.0,1
28.56,76.3,553.81,0.0,1
28.54,76.3,553.79,0.0,1
28.56,76.3,553.72,0.0,1
28.54,76.3,553.75,0.0,1
28.56,76.33,553.79,0.0,1
28.53,76.34,553.82,0.0,1
28.54,76.31,553.12,0.0,1
28.56,76.31,553.59,0.0,1
28.54,76.36,553.33,0.0,1
28.54,76.34,553.16,0.0,1
28.53,76.36,553.67,0.0,1
28.56,76.34,553.78,0.0,1
28.56,76.34,553.56,0.0,1
28.56,76.35,553.37,0.0,1
28.57,76.36,553.6,0.0,1
28.56,76.35,553.32,0.0,1
28.57,76.34,553.44,0.0,1
28.56,76.32,553.26,0.0,1
